,Destination,Out Date,Out Duration,Out Stops,Out Time,Company names,Price,Url,timestamp
52,63cy,2022-07-26,7t. 40min. ,"2 stop MUC, ATH ",06:10–14:50,"Lufthansa, Aegean Airlines","
2.797 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.ZheJHZqHLmzKJvcpKN_waA.39728.62fe03113abc9e7234eab3f441cbd6cf&h=166e45ff4123&sub=E-1eca79fb97f&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M38,20220506-2253
53,63cy,2022-07-26,18t. 05min. ,"3 stop STN, MXP, ... ",17:30–12:35+1,Ryanair,"
951 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.FTZUJ6SC9iEmFcdAejOqIg.13505.2713d025b306a67b530057a28fb25b2f&h=dac55c3f7166&_kw_pbranded=true&sub=E-136b7bbcf3c&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M39,20220506-2253
54,63cy,2022-07-26,19t. 40min. ,1 stop PRG ,16:00–12:40+1,Eurowings,"
967 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.47F3EeHCWiIEdn9PX-8xhQ.13732.d7ee0e00b1f6efd11367705f30e8c306&h=efba190fa6b2&sub=E-1db6f97c17c&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M40,20220506-2253
55,63cy,2022-07-26,21t. 15min. ,1 stop OTP ,21:30–19:45+1,"Wizz Air, Ryanair","
1.039 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.14762.9a962c28635fd521fa98a42a91c68447&h=275a168ad173&sub=E-16dacc069bf&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M41,20220506-2253
56,63cy,2022-07-26,22t. 45min. ,"2 stop DUB, SOF ",14:25–14:10+1,Ryanair,"
1.075 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.15274.85905c9cb50ddf97a27e68ca5be0e76e&h=54d1afbde033&sub=E-15fb055c4bb&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M42,20220506-2253
57,63cy,2022-07-26,19t. 10min. ,"2 stop RIX, SKG ",14:55–11:05+1,"airBaltic, Wizz Air","
1.079 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.15331.a8f2b248f4b0c6160019a0dacce56f00&h=f90124e200ca&sub=E-15e20529e1b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M43,20220506-2253
58,63cy,2022-07-26,25t. 15min. ,1 stop ATH ,12:35–14:50+1,Aegean Airlines,"
1.105 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.e60g2LFm7BOKtDGeeN0IhQ.15700.d9c6c1f8fe193d528e86da8fc883416d&h=5e66ca4d067a&sub=E-130252be3ea&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M44,20220506-2253
59,63cy,2022-07-26,20t. 00min. ,"2 stop BER, SKG ",14:05–11:05+1,Flere flyselskaber,"
1.108 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.47F3EeHCWiIEdn9PX-8xhQ.15743.459c3608db3a1f3ce7c735fafa7ed4ec&h=19f38c7b3688&sub=E-18517aee8c6&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M45,20220506-2253
60,63cy,2022-07-26,20t. 00min. ,1 stop ATH ,12:35–09:35+1,Aegean Airlines,"
1.110 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.0Cx9insxRz2lB60_7nlgXQ.15771.d5c0bc5c24596efac1ca0702de4f2431&h=f29ac49f2873&sub=E-177ddff7a85&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M46,20220506-2253
61,63cy,2022-07-26,14t. 30min. ,"2 stop BER, RIX ",08:40–00:10+1,"easyJet, Ryanair","
1.130 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.FTZUJ6SC9iEmFcdAejOqIg.16048.0fe990f05abbd3d0b0690c102847e1b6&h=31dcf952713f&_kw_pbranded=true&sub=E-1efc6acb587&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M47,20220506-2253
62,63cy,2022-07-26,17t. 20min. ,"3 stop GDN, WAW, ... ",07:55–02:15+1,Flere flyselskaber,"
1.211 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.47F3EeHCWiIEdn9PX-8xhQ.17206.f360abee553dcdd0dfb5c7adc8a15364&h=393529d8f8c7&sub=E-1cbc5e05294&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M48,20220506-2253
63,63cy,2022-07-26,15t. 20min. ,"2 stop STN, WMI ",07:20–23:40,Ryanair,"
1.224 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.17384.41310515bde8cf062ff28ce3b6a9cef4&h=418355e92cf4&sub=E-15fb055c4bb&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M49,20220506-2253
64,63cy,2022-07-26,15t. 40min. ,"2 stop OSL, ARN ",09:20–02:00+1,Norwegian,"
1.277 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.18137.bd522ffb5e57a34af40493d170c02c9a&h=0774af9ded34&sub=E-110f16d8f50&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M50,20220506-2253
65,63cy,2022-07-26,17t. 50min. ,"2 stop BER, BUD ",20:40–15:30+1,"easyJet, Wizz Air","
1.277 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.47F3EeHCWiIEdn9PX-8xhQ.18137.e07afde409bc7c0318c52d8f62d95aad&h=c83f37e20919&sub=E-1b147359243&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M51,20220506-2253
66,63cy,2022-07-26,17t. 20min. ,1 stop BUD ,21:10–15:30+1,"Ryanair, Wizz Air","
1.306 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.47F3EeHCWiIEdn9PX-8xhQ.18549.dcbcea2c5f072d4bb20f3db86660ab45&h=c7ebe820bdae&sub=E-1cbc5e05294&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M52,20220506-2253
67,63cy,2022-07-26,20t. 10min. ,"2 stop BUD, AMM ",12:00–09:10+1,Flere flyselskaber,"
1.343 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.19074.f693faedc3cb5e28a5b818c3c4751347&h=6b517b2cb8d3&sub=E-1ea73b8c60e&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M53,20220506-2253
68,63cy,2022-07-26,13t. 10min. ,"2 stop ARN, RIX ",10:00–00:10+1,"Norwegian, Ryanair","
1.508 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.21426.1cac1f8b594b506f28b64131bcc5ad33&h=255b1f9a292c&sub=E-1becf09cd19&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M54,20220506-2253
69,63cy,2022-07-26,18t. 30min. ,"2 stop AMS, ZAG ",16:25–11:55+1,"KLM, Ryanair","
1.522 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.21618.5ee8dea7fef8362b41f7d75159930616&h=9adb2cf85a2b&sub=E-16513119487&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M55,20220506-2253
70,63cy,2022-07-26,14t. 45min. ,1 stop WAW ,19:45–11:30+1,"LOT, Wizz Air","
1.524 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.47F3EeHCWiIEdn9PX-8xhQ.21653.9b36f3354ab56b94d2cf91ebcde632b2&h=348fbd868d52&sub=E-1db6f97c17c&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M56,20220506-2253
71,63cy,2022-07-26,15t. 45min. ,"2 stop RHO, ATH ",22:55–15:40+1,Flere flyselskaber,"
1.535 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.47F3EeHCWiIEdn9PX-8xhQ.21802.d9270531121cfc129566ee69b01c19a8&h=b8c873d44238&sub=E-1c8f00d753e&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M57,20220506-2253
72,63cy,2022-07-26,14t. 10min. ,1 stop VIE ,20:00–11:10+1,"Austrian Airlines, Ryanair","
1.545 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.21944.7642fb933d18e5e7cc83d40823f2085d&h=f2995a326b31&sub=E-13509e1c411&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M58,20220506-2253
73,63cy,2022-07-26,15t. 30min. ,1 stop PRG ,16:00–08:30+1,"Eurowings, Czech Airlines","
1.557 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.47F3EeHCWiIEdn9PX-8xhQ.22115.5e6e81ec5014ccaa80b4d9e12e932fc0&h=70dad2486ea1&sub=E-1db6f97c17c&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M59,20220506-2253
74,63cy,2022-07-26,19t. 50min. ,1 stop AMM ,15:55–12:45+1,Royal Jordanian,"
1.827 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.0Cx9insxRz2lB60_7nlgXQ.25951.73d0ee9c4dd9df62a6c2437b43262871&h=9e5b2cf537e8&sub=E-177ddff7a85&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M60,20220506-2253
75,63cy,2022-07-26,15t. 10min. ,"2 stop SKG, ATH ",17:25–09:35+1,Aegean Airlines,"
1.911 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.tb4DAgHpn3sEdn9PX-8xhQ.27144.1f0bb5b2fc1658eb7112515a02d67bc1&h=8c844bac2219&sub=E-1189fc906d1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M61,20220506-2253
76,63cy,2022-07-26,15t. 35min. ,"2 stop MUC, ATH ",08:45–01:20+1,Aegean Airlines,"
2.086 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.tb4DAgHpn3sEdn9PX-8xhQ.29638.bf7cc5823234b64b7b856fcfe0fcd401&h=fb30085595f9&sub=E-1189fc906d1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M62,20220506-2253
77,63cy,2022-07-26,14t. 35min. ,"2 stop AYT, SOF ",00:35–16:10,Flere flyselskaber,"
2.097 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.47F3EeHCWiIEdn9PX-8xhQ.29787.21ab64bdea1dd1b424193f3f6b49f6a9&h=da184a87e241&sub=E-1db6f97c17c&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M63,20220506-2253
78,63cy,2022-07-26,11t. 45min. ,"2 stop FRA, VIE ",11:55–00:40+1,Lufthansa,"
2.350 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.e60g2LFm7BOKtDGeeN0IhQ.33389.a39ae9e0f56c6887532d50624f134e49&h=5480a2dce71e&sub=E-1ecfc407a77&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M64,20220506-2253
79,63cy,2022-07-26,13t. 50min. ,1 stop VIE ,09:50–00:40+1,Austrian Airlines,"
2.547 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.e60g2LFm7BOKtDGeeN0IhQ.36188.2fb4582ac70f659b57ec3d6e6a202268&h=eae4973f7017&sub=E-1008006e5bd&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M65,20220506-2253
80,63cy,2022-07-26,8t. 30min. ,1 stop VIE ,07:05–16:35,Austrian Airlines,"
2.713 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.7e2QikHpsTMDzQq2dWkU9A.38536.7adfe8c7763cfe31bad2f19b06f789c1&h=04cba6e5f153&sub=E-1550e24f803&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M66,20220506-2253
